Dataset,Classifier,n_neighbors,weights,algorithm,leaf_size,p,metric,bootstrap,C,kernel,degree,gamma,coef0,shrinking,shrinkage,class_weight,decision_function_shape,random_state,criterion,splitter,max_depth,min_samples_split,min_samples_leaf,oob_score,warm_start,learning_rate,n_restarts_optimizer,max_iter_predict,max_features,copy_X_train,multi_class,reg_param,tol,loss,subsample,min_weight_fraction_leaf,n_estimators,penalty,dual,fit_intercept,intercept_scaling,solver,max_iter,alpha,shuffle,max_leaf_nodes,early_stopping,n_iter_no_change,fit_prior,norm,eta0,var_smoothing,presort,min_impurity_decrease,Train accuracy,Train recall,Train precision,Train f1_score,Train time,Test accuracy,Test recall,Test precision,Test f1_score,Test time
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,1.1771534901735454,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,0.9922500645827952,0.9922500645827952,0.9922500645827952,0.9922500645827952,0.2170627738814801,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.010901067173108459
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,0.896536524769197,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,0.9907000774993542,0.9907000774993542,0.9907000774993542,0.9907000774993542,0.7853243369609118,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.018963522976264358
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,0.03308656829471406,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.19085497595369816,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.004869779106229544
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,1.4191537471252997,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.2022377671673894,0.9710743801652892,0.9710743801652892,0.9710743801652892,0.9710743801652892,0.056957613909617066
Datasets_all/phpcSeK3V.csv,sklearn.GaussianNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-09,,,0.8881425988116766,0.8881425988116766,0.8881425988116766,0.8881425988116766,0.001514266012236476,0.8698347107438017,0.8698347107438017,0.8698347107438017,0.8698347107438017,0.0007425229996442795
Datasets_all/phpcSeK3V.csv,sklearn.QuadraticDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4375872112626925,,,,,,,,,,,,,,,,,,,,,,,0.9821751485404289,0.9821751485404289,0.9821751485404289,0.9821751485404289,0.0015695751644670963,0.9752066115702479,0.9752066115702479,0.9752066115702479,0.9752066115702479,0.0008940598927438259
Datasets_all/phpcSeK3V.csv,sklearn.QuadraticDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8917730007820798,,,,,,,,,,,,,,,,,,,,,,,0.9801084990958409,0.9801084990958409,0.9801084990958409,0.9801084990958409,0.0015268779825419188,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.0009121790062636137
Datasets_all/phpcSeK3V.csv,sklearn.QuadraticDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5488135039273248,,,,,,,,,,,,,,,,,,,,,,,0.9819168173598554,0.9819168173598554,0.9819168173598554,0.9819168173598554,0.001533679896965623,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.000878733117133379
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,2,11,12,,,0.17716019450558035,,,0.4511592145209281,,,,,deviance,0.47886441515319084,0.32657001789896883,293,,,,,,,,,964,,,,,,,,0.9952995676778876,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,2.437320603057742,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0013488419353961945
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,6,17,8,,,2.1857883469754995,,,0.4511592145209281,,,,,deviance,0.1148485311159142,0.3039153343577339,137,,,,,,,,,591,,,,,,,,0.6527903170054908,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.20930603798478842,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0010374358389526606
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,6,17,5,,,2.1857883469754995,,,0.013571635612109834,,,,,deviance,0.7234263281786576,0.049640175179486934,387,,,,,,,,,179,,,,,,,,0.4143685882263688,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.4706890059169382,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0014746529050171375
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,4,17,20,,,2.1857883469754995,,,0.6736596308357894,,,,,deviance,0.19446901989349238,0.049640175179486934,335,,,,,,,,,919,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.3547248439863324,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0014202888123691082
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,2,10,2,,,1.4199732092253494,,,0.4511592145209281,,,,,deviance,0.7610294680791336,0.4511742915869921,122,,,,,,,,,591,,,,,,,,0.4143685882263688,0.9674502712477396,0.9674502712477396,0.9674502712477396,0.9674502712477396,0.140158514957875,0.9514462809917356,0.9514462809917356,0.9514462809917356,0.9514462809917356,0.0010715699754655361
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,2,10,5,,,0.4922031201935133,,,0.4511592145209281,,,,,deviance,0.6820907348177707,0.4849045338733744,293,,,,,,,,,,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,2.4808014100417495,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0016105750110000372
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,8,11,15,,,0.08559989658395203,,,0.5096243767199001,,,,,deviance,0.47886441515319084,0.049640175179486934,388,,,,,,,,,570,,,,,,,,0.6527903170054908,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,5.828740828903392,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.001550041837617755
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,4,17,8,,,0.08559989658395203,,,0.4511592145209281,,,,,deviance,0.7395489953576686,0.4849045338733744,165,,,,,,,,,863,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.2245090960059315,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0013706679455935955
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,6,17,15,,,0.09306317341330159,,,0.05571469370160631,,,,,deviance,0.5861995941543561,0.1790760834847625,197,,,,,,,,,591,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.2595374961383641,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0011283650528639555
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,10,2,20,,,0.08559989658395203,,,0.9719450024996658,,,,,deviance,0.19446901989349238,0.0,75,,,,,,,,,315,,,,,,,,0.4143685882263688,0.9733918884009299,0.9733918884009299,0.9733918884009299,0.9733918884009299,0.10461766901426017,0.9597107438016529,0.9597107438016529,0.9597107438016529,0.9597107438016529,0.0010430400725454092
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,4,17,1,,,2.1857883469754995,,,0.9719450024996658,,,,,deviance,0.7610294680791336,0.049640175179486934,383,,,,,,,,,,,,,,,,,0.5818503294385343,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,24.024995126994327,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.001847372855991125
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,10,6,2,,,0.3247708826911261,,,0.9495710534507421,,,,,deviance,0.1148485311159142,0.1790760834847625,122,,,,,,,,,863,,,,,,,,0.9589492686245203,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.304551396984607,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0012298969086259604
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,2,17,2,,,1.4199732092253494,,,0.9719450024996658,,,,,deviance,0.7395489953576686,0.4511742915869921,149,,,,,,,,,964,,,,,,,,0.4746975022884129,0.9651252906225781,0.9651252906225781,0.9651252906225781,0.9651252906225781,0.19364574900828302,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.001136972801759839
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,,10,20,,,0.4922031201935133,,,0.05571469370160631,,,,,deviance,0.7395489953576686,0.08545479256802258,227,,,,,,,,,729,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.2586115840822458,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0012328349985182285
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,,7,1,,,0.06724915087019977,,,0.013571635612109834,,,,,deviance,0.47886441515319084,0.3065317289420662,224,,,,,,,,,315,,,,,,,,0.4143685882263688,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,1.2125724430661649,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0012250938452780247
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,6,10,20,,,0.09306317341330159,,,0.013571635612109834,,,,,deviance,0.5861995941543561,0.4849045338733744,387,,,,,,,,,383,,,,,,,,0.0,0.9628003099974167,0.9628003099974167,0.9628003099974167,0.9628003099974167,0.47802546713501215,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.9504132231404959,0.0037024100311100483
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,,17,12,,,0.1813876225688126,,,0.4511592145209281,,,,,deviance,0.7610294680791336,0.08545479256802258,215,,,,,,,,,964,,,,,,,,0.9589492686245203,0.971841901317489,0.971841901317489,0.971841901317489,0.971841901317489,0.25290199695155025,0.9566115702479339,0.9566115702479339,0.9566115702479339,0.9566115702479339,0.001338703092187643
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,8,7,8,,,0.4922031201935133,,,0.878193471347177,,,,,deviance,0.5861995941543561,0.1790760834847625,387,,,,,,,,,863,,,,,,,,0.5818503294385343,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.6069316770881414,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.001505308086052537
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,6,19,2,,,1.4199732092253494,,,0.6625268669500443,,,,,deviance,0.47886441515319084,0.4511742915869921,335,,,,,,,,,863,,,,,,,,0.9952995676778876,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.42995216185227036,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.001431371085345745
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,10,19,1,,,0.09306317341330159,,,0.6736596308357894,,,,,deviance,0.7610294680791336,0.3039153343577339,165,,,,,,,,,729,,,,,,,,0.6350588736035638,0.969775251872901,0.969775251872901,0.969775251872901,0.969775251872901,0.24307888001203537,0.9555785123966942,0.9555785123966942,0.9555785123966942,0.9555785123966942,0.0015647679101675749
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,8,7,5,,,0.4922031201935133,,,0.6736596308357894,,,,,deviance,0.7234263281786576,0.32657001789896883,335,,,,,,,,,383,,,,,,,,0.6527903170054908,0.9726168948592095,0.9726168948592095,0.9726168948592095,0.9726168948592095,0.40995054598897696,0.9576446280991735,0.9576446280991735,0.9576446280991735,0.9576446280991735,0.0015408520121127367
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,6,11,15,,,0.09306317341330159,,,0.6736596308357894,,,,,deviance,0.19446901989349238,0.4511742915869921,383,,,,,,,,,919,,,,,,,,0.038425426472734725,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.9214069470763206,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0015276791527867317
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,,8,8,,,0.3247708826911261,,,0.6736596308357894,,,,,deviance,0.5419994971545206,0.1790760834847625,315,,,,,,,,,570,,,,,,,,0.6527903170054908,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.4251128549221903,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0013744172174483538
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,10,11,1,,,1.4199732092253494,,,0.5096243767199001,,,,,deviance,0.22438485088012816,0.3753430706092281,247,,,,,,,,,570,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.2943632451351732,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.001251470996066928
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,8,8,2,,,0.06724915087019977,,,0.878193471347177,,,,,deviance,0.5419994971545206,0.0,137,,,,,,,,,801,,,,,,,,0.3250472290083525,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.18983198306523263,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0009831739589571953
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,6,2,20,,,0.08559989658395203,,,0.9495710534507421,,,,,deviance,0.22438485088012816,0.2249749949556138,387,,,,,,,,,570,,,,,,,,0.4143685882263688,0.9721002324980625,0.9721002324980625,0.9721002324980625,0.9721002324980625,0.45734866289421916,0.9555785123966942,0.9555785123966942,0.9555785123966942,0.9555785123966942,0.0019955472089350224
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,,2,8,,,0.3247708826911261,,,0.05571469370160631,,,,,deviance,0.5861995941543561,0.3039153343577339,89,,,,,,,,,919,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.6481318969745189,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.000936608063057065
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mae,,2,19,1,,,0.09306317341330159,,,0.013571635612109834,,,,,deviance,0.5861995941543561,0.049640175179486934,293,,,,,,,,,570,,,,,,,,0.634274057957335,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,3.3058803961612284,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0013456528540700674
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,friedman_mse,,2,8,2,,,0.4922031201935133,,,0.9719450024996658,,,,,deviance,0.6820907348177707,0.08545479256802258,224,,,,,,,,,919,,,,,,,,0.038425426472734725,0.9919917334022217,0.9919917334022217,0.9919917334022217,0.9919917334022217,0.3437752069439739,0.9783057851239669,0.9783057851239669,0.9783057851239669,0.9783057851239669,0.001784325111657381
Datasets_all/phpcSeK3V.csv,sklearn.GradientBoostingClassifier,,,,,,,,,,,,,,,,,0,mse,,2,8,8,,,0.17716019450558035,,,0.4511592145209281,,,,,deviance,0.19446901989349238,0.0,215,,,,,,,,,729,,,,,,,,0.4143685882263688,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.2286187121644616,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0011571249924600124
Datasets_all/phpcSeK3V.csv,sklearn.LinearDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016169390140434614,,,,,,,,,,,,,,,,,,,,,,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.0038160800468176603,0.9328512396694215,0.9328512396694215,0.9328512396694215,0.9328512396694214,0.0006831861101090908
Datasets_all/phpcSeK3V.csv,sklearn.LinearDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245053503959504,,,,,,,,,,,,,,,,,,,,,,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.003733155084773898,0.9328512396694215,0.9328512396694215,0.9328512396694215,0.9328512396694214,0.0006876331754028797
Datasets_all/phpcSeK3V.csv,sklearn.LinearDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07069630324823764,,,,,,,,,,,,,,,,,,,,,,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.0037082748021930456,0.9328512396694215,0.9328512396694215,0.9328512396694215,0.9328512396694214,0.0006901698652654886
Datasets_all/phpcSeK3V.csv,sklearn.LinearDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004633342577258424,,,,,,,,,,,,,,,,,,,,,,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.003694698913022876,0.9328512396694215,0.9328512396694215,0.9328512396694215,0.9328512396694214,0.0006865141913294792
Datasets_all/phpcSeK3V.csv,sklearn.LinearDiscriminantAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003348138072055433,,,,,,,,,,,,,,,,,,,,,,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.9434254714544046,0.004044022876769304,0.9328512396694215,0.9328512396694215,0.9328512396694215,0.9328512396694214,0.0006694749463349581
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004075558067383579,,,,,l2,,True,,,152,0.012594730932787174,False,,False,58,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.01986888307146728,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006955009885132313
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004561540415477432,,,,,l2,,False,,,915,0.009101182880440185,False,,False,555,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.06621787208132446,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006816631648689508
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.5752775014705297,,,,,l2,,False,,,719,0.06661244868133365,False,,False,807,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.08534691389650106,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0007193540222942829
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.5752775014705297,,,,,,,False,,,104,0.011584686249213903,False,,True,133,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.06714470614679158,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006846131291240454
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.10048613092726957,,,,,l2,,False,,,855,0.012594730932787174,True,,False,680,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.12319251406006515,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006981361657381058
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1.6147440611512558,,,,,l1,,True,,,104,0.011584686249213903,False,,True,622,,,,,,,0.9485920950658745,0.9485920950658745,0.9485920950658745,0.9485920950658745,0.07319395686499774,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.0006898408755660057
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004561540415477432,,,,,l1,,True,,,760,0.023976025101666115,True,,False,906,,,,,,,0.9485920950658745,0.9485920950658745,0.9485920950658745,0.9485920950658745,0.14486204297281802,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0007291801739484072
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.13216712320189952,,,,,l1,,True,,,293,0.023976025101666115,True,,True,464,,,,,,,0.947300439163007,0.947300439163007,0.947300439163007,0.947300439163007,0.2103723061736673,0.9349173553719008,0.9349173553719008,0.9349173553719008,0.9349173553719008,0.0007240870036184788
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004075558067383579,,,,,,,True,,,249,0.04395295939600827,False,,True,47,,,,,,,0.9493670886075949,0.9493670886075949,0.9493670886075949,0.9493670886075949,0.03336904291063547,0.9359504132231405,0.9359504132231405,0.9359504132231405,0.9359504132231405,0.0006907121278345585
Datasets_all/phpcSeK3V.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.6325950876834865,,,,,l1,,True,,,249,0.04395295939600827,True,,True,464,,,,,,,0.9480754327047275,0.9480754327047275,0.9480754327047275,0.9480754327047275,0.1792287698481232,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.0007043159566819668
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,32099.476858143127,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,19.57236684465528,saga,125,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,803.0457578922998,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,19.57236684465528,sag,125,,,,,,,,,,,,0.9470421079824335,0.9470421079824335,0.9470421079824335,0.9470421079824335,0.09866184298880398,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0006887670606374741
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,803.0457578922998,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,10.436966435001434,lbfgs,125,,,,,,,,,,,,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.04155147192068398,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.0007090119179338217
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,2270.693330062567,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,2.867065748180928,newton-cg,293,,,,,,,,,,,,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.2375920000486076,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.0007558520883321762
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,35.297359835276914,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,2.867065748180928,lbfgs,409,,,,,,,,,,,,0.948850426246448,0.948850426246448,0.948850426246448,0.948850426246448,0.024342606076970696,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0006774819921702147
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,803.0457578922998,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,2.867065748180928,lbfgs,48,,,,,,,,,,,,0.9511754068716094,0.9511754068716094,0.9511754068716094,0.9511754068716094,0.02751954202540219,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0006802431307733059
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,7157.210372381096,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,19.57236684465528,sag,310,,,,,,,,,,,,0.9509170756910359,0.9509170756910359,0.9509170756910359,0.9509170756910359,0.24120799009688199,0.9411157024793388,0.9411157024793388,0.9411157024793388,0.9411157024793388,0.0007268369663506746
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,2270.693330062567,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,12.798420426550477,newton-cg,409,,,,,,,,,,,,0.948850426246448,0.948850426246448,0.948850426246448,0.948850426246448,0.027432905044406652,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0006829260382801294
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,420.50259098670824,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,15.983171284334471,lbfgs,479,,,,,,,,,,,,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.019821685971692204,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.0007206280715763569
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,5839.212753470992,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,15.610583525729108,newton-cg,479,,,,,,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.007077059941366315,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006786379963159561
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,28.640505442925864,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,19.57236684465528,saga,462,,,,,,,,,,,,0.946267114440713,0.946267114440713,0.946267114440713,0.946267114440713,0.3833573190495372,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.0007430638652294874
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,187.2046790974629,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,19.57236684465528,newton-cg,355,,,,,,,,,,,,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.1810956581030041,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.0007101509254425764
